sentence_id,direction,rule_id,rule_type,source_token,target_token,position,confidence
147,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
147,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
148,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
149,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
150,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
151,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
152,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
152,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
153,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
154,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
155,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
156,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
157,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
158,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,8,0.95
159,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
160,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
161,H2C,FW-ADD-ARTICLE-AN,FW-ADD,<ABSENT>,An,0,0.85
161,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
162,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
163,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
164,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
164,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
165,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
166,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,8,0.95
167,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
168,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
169,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
170,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
171,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
172,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,17,0.95
173,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,19,0.95
174,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
175,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
175,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,18,0.95
176,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
176,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
177,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
178,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
179,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
179,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
180,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
181,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
182,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
183,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
184,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
185,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
186,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
186,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
187,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
188,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
189,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
190,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
191,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
192,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,8,0.95
193,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
194,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
195,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
196,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
197,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
198,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
198,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
199,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
199,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
200,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
201,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
201,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
202,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
203,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
204,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
205,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
206,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
207,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
208,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
209,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
210,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
211,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
212,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
213,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
214,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
215,H2C,FW-ADD-ARTICLE-AN,FW-ADD,<ABSENT>,An,0,0.85
215,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
216,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
217,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
218,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
219,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
220,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
221,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
222,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
223,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
224,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
225,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
226,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
227,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
228,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
229,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,17,0.95
230,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
231,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
232,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
233,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
234,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
235,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
235,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
236,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
237,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
238,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
239,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
239,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
240,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
241,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
241,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
242,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
243,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
244,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
245,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
246,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
246,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
247,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
248,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
249,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,18,0.95
250,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
251,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
252,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,21,0.95
253,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,19,0.95
254,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
254,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
255,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
256,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,20,0.95
257,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
258,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
259,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
260,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
261,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
261,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
262,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,17,0.95
263,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,18,0.95
264,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
265,H2C,FW-ADD-ARTICLE-AN,FW-ADD,<ABSENT>,An,0,0.85
265,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,17,0.95
266,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,20,0.95
267,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
268,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,19,0.95
269,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
270,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
271,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
272,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
273,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
274,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
274,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
275,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
276,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,19,0.95
277,H2C,FW-ADD-ARTICLE-AN,FW-ADD,<ABSENT>,An,0,0.85
277,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,18,0.95
278,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,19,0.95
279,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
280,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
280,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,17,0.95
281,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,19,0.95
282,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
283,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,8,0.95
284,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
285,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
285,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
286,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,21,0.95
287,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
288,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
289,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
289,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,19,0.95
290,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
291,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
292,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
292,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,18,0.95
293,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
293,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
294,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
295,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
295,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
296,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
297,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
298,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
299,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,17,0.95
300,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
301,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
301,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
302,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
302,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
303,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
303,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
304,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
304,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,19,0.95
305,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,21,0.95
306,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,7,0.95
307,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,23,0.95
308,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,22,0.95
309,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
309,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
310,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,7,0.95
311,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,20,0.95
312,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
313,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
314,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
315,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,23,0.95
316,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
317,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
317,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
318,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
319,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,22,0.95
320,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,8,0.95
321,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
322,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,8,0.95
323,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,21,0.95
324,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
324,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
325,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,20,0.95
326,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
327,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
328,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,21,0.95
329,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
330,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
331,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
331,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
332,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
333,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
334,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
334,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,18,0.95
335,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,21,0.95
336,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,17,0.95
337,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
338,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
339,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
340,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
341,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
342,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
343,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
344,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
345,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
346,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
347,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,17,0.95
348,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,19,0.95
349,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
349,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
350,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,19,0.95
351,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
352,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,19,0.95
353,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,19,0.95
354,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
355,H2C,FW-ADD-ARTICLE-AN,FW-ADD,<ABSENT>,An,0,0.85
355,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
356,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
357,H2C,FW-ADD-ARTICLE-AN,FW-ADD,<ABSENT>,An,0,0.85
357,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
358,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
358,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,17,0.95
359,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
360,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
361,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
362,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
363,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
364,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
365,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
366,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
367,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
368,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
369,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,17,0.95
370,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
370,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
371,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
372,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
373,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
373,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
374,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
374,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
375,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
375,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
376,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
377,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
377,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
378,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
379,H2C,FW-ADD-ARTICLE-AN,FW-ADD,<ABSENT>,An,0,0.85
379,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
380,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
381,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,8,0.95
382,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
383,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,17,0.95
384,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
385,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
386,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
387,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,18,0.95
388,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
389,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
390,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,17,0.95
391,H2C,FW-ADD-ARTICLE-AN,FW-ADD,<ABSENT>,An,0,0.85
391,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
392,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
393,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,17,0.95
394,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
395,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
396,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
397,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
398,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
399,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
399,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
400,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
401,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
402,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
403,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
404,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
405,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
406,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
407,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
407,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
408,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
409,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
410,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
411,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
412,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
413,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
414,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
415,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
416,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
417,H2C,FW-ADD-ARTICLE-AN,FW-ADD,<ABSENT>,An,0,0.85
417,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
418,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
419,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
420,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
421,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
422,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
423,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
424,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
425,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
425,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
426,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
427,H2C,FW-ADD-ARTICLE-AN,FW-ADD,<ABSENT>,An,0,0.85
427,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
428,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
429,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
430,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
431,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
432,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
433,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
434,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
435,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
436,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
