newspaper,sentence_id,parse_type,feature_id,feature_name,mnemonic,canonical_value,headline_value,canonical_context,headline_context,deleted_punctuation,position,context,before,after,added_punctuation
Times-of-India,427,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,2.40,1.93,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,428,dependency,FW-DEL,Function Word Deletion,FW-DEL,SCONJ-DEL,ABSENT,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,C-DEL,Content Word Deletion,C-DEL,NOUN-DEL,ABSENT,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,C-DEL,Content Word Deletion,C-DEL,NOUN-DEL,ABSENT,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,C-DEL,Content Word Deletion,C-DEL,NOUN-DEL,ABSENT,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,C-ADD,Content Word Addition,C-ADD,ABSENT,NOUN-ADD,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,C-ADD,Content Word Addition,C-ADD,ABSENT,NOUN-ADD,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,nsubj,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,flat,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,root,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,compound,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,obj,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,xcomp,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,mark,obj,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,case,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,punct,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,nmod,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,ccomp,flat,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,punct,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,19,12,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,CONST-REM,Constituent Removal,CONST-REM,SBAR-REM,ABSENT,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Inf,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Inf,Fin,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,23,23,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,both,H-TYPE,Headline Type,H-TYPE,,non-fragment,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,11,9,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,32,23,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,2.06,1.73,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,428,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,2.38,2.00,An ex-Chief Minister has demanded that the MP government reintroduce the ritual of 'Vande Mataram.',Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',,,,,,
Times-of-India,429,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,FW-ADD,Function Word Addition,FW-ADD,ABSENT,ADP-ADD,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,C-DEL,Content Word Deletion,C-DEL,VERB-DEL,ABSENT,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,C-DEL,Content Word Deletion,C-DEL,VERB-DEL,ABSENT,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,nsubj,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,aux,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,advmod,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,punct,root,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,punct,case,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,obl,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,case,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,advmod,obl,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,ccomp,punct,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,parataxis,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obl,case,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,nmod,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
Times-of-India,429,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,flat,"The VHP said, ""Hindus can't wait till eternity for a verdict,"" regarding the Ram Mandir.",Hindus can't wait till eternity for verdict: VHP on Ram Mandir,,,,,,
