newspaper,sentence_id,parse_type,feature_id,feature_name,mnemonic,canonical_value,headline_value,canonical_context,headline_context,added_punctuation,position,context,before,after,deleted_punctuation
Hindustan-Times,414,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,dependency,C-DEL,Content Word Deletion,C-DEL,VERB-DEL,ABSENT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,flat,root,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,xcomp,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,obj,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,punct,case,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,punct,nmod:poss,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,compound,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,ccomp,obl,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,xcomp,punct,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obj,parataxis,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,flat,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,16,11,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-REM,Constituent Removal,CONST-REM,SBAR-REM,ABSENT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Ger,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Ger,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Ger,Fin,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,TED-ZHANG-SHASHA,Tree Edit Distance (Zhang-Shasha Dynamic Programming),TED-ZSHA,21,21,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,TED-KLEIN,Tree Edit Distance (Klein Memoized Tree Edit Distance),TED-KLEN,14,14,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,25,25,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,both,PUNCT-DEL,Punctuation Deletion,PUNCT-DEL,comma,,"in Siddiqui has said**,** ""I hate doing roles",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,28.0,"in Siddiqui has said**,** ""I hate doing roles",in Siddiqui has said,"""I hate doing roles",comma
Hindustan-Times,414,both,PUNCT-DEL,Punctuation Deletion,PUNCT-DEL,quote,," Siddiqui has said, **""**I hate doing roles i",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,30.0," Siddiqui has said, **""**I hate doing roles i","Siddiqui has said,",I hate doing roles i,quote
Hindustan-Times,414,both,PUNCT-ADD,Punctuation Addition,PUNCT-ADD,,colon,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comf",s in my comfort zone**:** Nawazuddin Siddiqui,colon,37.0,s in my comfort zone**:** Nawazuddin Siddiqui,s in my comfort zone,Nawazuddin Siddiqui,
Hindustan-Times,414,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,both,H-TYPE,Headline Type,H-TYPE,,non-fragment,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,12,9,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,30,22,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,2.87,2.40,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,414,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,2.07,1.91,"Nawazuddin Siddiqui has said, ""I hate doing roles in my comfort zone.""",I hate doing roles in my comfort zone: Nawazuddin Siddiqui,,,,,,
Hindustan-Times,415,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,dependency,C-DEL,Content Word Deletion,C-DEL,VERB-DEL,ABSENT,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,dependency,C-ADD,Content Word Addition,C-ADD,ABSENT,VERB-ADD,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,dependency,POS-CHG,Part of Speech Change,POS-CHG,NOUN,ADJ,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nmod:poss,compound,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,compound,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,amod,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,nsubj,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,root,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,obj,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,nsubj,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obj,aux,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,acl:relcl,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,obj,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,acl:relcl,obj,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obj,nummod,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,16,12,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,constituency,CONST-REM,Constituent Removal,CONST-REM,QP-REM,ABSENT,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
Hindustan-Times,415,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,China's drone giant DJI has uncovered fraud that could cost it $150 million.,China drone giant DJI unearths fraud that could cost it $150mn,,,,,,
