pair_index,event_type,word/constituent,pos_label,parent_label,grandparent_label,additional_context
495,word_removed,on,IN,PP,NP,"['Hirani', 'sexual', 'harassment', 'row']"
495,word_removed,:,:,S,ROOT,"['Do', ""n't"", 'want', 'to', 'talk'], ['Nawazuddin', 'on', 'Hirani', 'sexual', 'harassment', 'row']"
495,word_added,not,RB,VP,S,"['does'], ['want', 'to', 'talk', 'about', 'the', 'Hirani', 'sexual', 'harassment', 'row']"
495,word_added,the,DT,NP,PP,"['Hirani'], ['sexual', 'harassment'], ['row']"
495,word_added,said,VBN,VP,VP,"['he', 'does', 'not', 'want', 'to', 'talk', 'about', 'the', 'Hirani', 'sexual', 'harassment', 'row']"
495,word_added,.,.,S,ROOT,"['Nawazuddin'], ['has', 'said', 'he', 'does', 'not', 'want', 'to', 'talk', 'about', 'the', 'Hirani', 'sexual', 'harassment', 'row']"
495,word_added,does,VBZ,VP,S,"['not'], ['want', 'to', 'talk', 'about', 'the', 'Hirani', 'sexual', 'harassment', 'row']"
495,word_added,has,VBZ,VP,S,"['said', 'he', 'does', 'not', 'want', 'to', 'talk', 'about', 'the', 'Hirani', 'sexual', 'harassment', 'row']"
495,word_added,about,IN,PP,VP,"['the', 'Hirani', 'sexual', 'harassment', 'row']"
495,word_added,he,PRP,NP,S,
495,constituent_added,Nawazuddin,NP,S,,
495,constituent_added,he,NP,S,,
495,constituent_added,sexual harassment,NML,NP,,
495,constituent_added,the Hirani sexual harassment row,NP,PP,,
495,constituent_added,about the Hirani sexual harassment row,PP,VP,,
495,constituent_added,talk about the Hirani sexual harassment row,VP,VP,,
495,constituent_added,to talk about the Hirani sexual harassment row,VP,S,,
495,constituent_added,to talk about the Hirani sexual harassment row,S,VP,,
495,constituent_added,want to talk about the Hirani sexual harassment row,VP,VP,,
495,constituent_added,does not want to talk about the Hirani sexual harassment row,VP,S,,
495,constituent_added,he does not want to talk about the Hirani sexual harassment row,S,SBAR,,
495,constituent_added,he does not want to talk about the Hirani sexual harassment row,SBAR,VP,,
495,constituent_added,said he does not want to talk about the Hirani sexual harassment row,VP,VP,,
495,constituent_added,has said he does not want to talk about the Hirani sexual harassment row,VP,S,,
495,constituent_added,Nawazuddin has said he does not want to talk about the Hirani sexual harassment row .,S,ROOT,,
495,constituent_added,Nawazuddin has said he does not want to talk about the Hirani sexual harassment row .,ROOT,,,
495,constituent_removed,talk,VP,VP,,
495,constituent_removed,to talk,VP,S,,
495,constituent_removed,to talk,S,VP,,
495,constituent_removed,want to talk,VP,VP,,
495,constituent_removed,Do n't want to talk,VP,S,,
495,constituent_removed,Nawazuddin,NP,NP,,
495,constituent_removed,sexual harassment,NML,NP,,
495,constituent_removed,Hirani sexual harassment row,NP,PP,,
495,constituent_removed,on Hirani sexual harassment row,PP,NP,,
495,constituent_removed,Nawazuddin on Hirani sexual harassment row,NP,S,,
495,constituent_removed,Do n't want to talk : Nawazuddin on Hirani sexual harassment row,S,ROOT,,
495,constituent_removed,Do n't want to talk : Nawazuddin on Hirani sexual harassment row,ROOT,,,
496,word_removed,PM,NN,NP,PP,['Modi']
496,word_removed,on,IN,PP,NP,"['PM', 'Modi']"
496,word_removed,Never,RB,ADVP,SINV,
496,word_removed,:,:,SINV,ROOT,"['Never'], ['seen', 'anyone', 'work', 'so', 'hard', 'for', 'nation'], ['Anil', 'on', 'PM', 'Modi']"
496,word_added,as,IN,PP,VP,"['Prime', 'Minister', 'Modi']"
496,word_added,never,RB,ADVP,VP,
496,word_added,Prime,NNP,NML,NP,['Minister']
496,word_added,the,DT,NP,PP,['nation']
496,word_added,said,VBN,VP,VP,"['he', 'has', 'never', 'seen', 'anyone', 'work', 'so', 'hard', 'for', 'the', 'nation', 'as', 'Prime', 'Minister', 'Modi']"
496,word_added,.,.,S,ROOT,"['Anil'], ['has', 'said', 'he', 'has', 'never', 'seen', 'anyone', 'work', 'so', 'hard', 'for', 'the', 'nation', 'as', 'Prime', 'Minister', 'Modi']"
496,word_added,Minister,NNP,NML,NP,['Prime']
496,word_added,has,VBZ,VP,S,"['said', 'he', 'has', 'never', 'seen', 'anyone', 'work', 'so', 'hard', 'for', 'the', 'nation', 'as', 'Prime', 'Minister', 'Modi']"
496,word_added,he,PRP,NP,S,
496,constituent_added,Anil,NP,S,,
496,constituent_added,he,NP,S,,
496,constituent_added,never,ADVP,VP,,
496,constituent_added,so hard,ADVP,VP,,
496,constituent_added,the nation,NP,PP,,
496,constituent_added,for the nation,PP,VP,,
496,constituent_added,Prime Minister,NML,NP,,
496,constituent_added,Prime Minister Modi,NP,PP,,
496,constituent_added,as Prime Minister Modi,PP,VP,,
496,constituent_added,work so hard for the nation as Prime Minister Modi,VP,S,,
496,constituent_added,anyone work so hard for the nation as Prime Minister Modi,S,VP,,
496,constituent_added,seen anyone work so hard for the nation as Prime Minister Modi,VP,VP,,
496,constituent_added,has never seen anyone work so hard for the nation as Prime Minister Modi,VP,S,,
496,constituent_added,he has never seen anyone work so hard for the nation as Prime Minister Modi,S,SBAR,,
496,constituent_added,he has never seen anyone work so hard for the nation as Prime Minister Modi,SBAR,VP,,
496,constituent_added,said he has never seen anyone work so hard for the nation as Prime Minister Modi,VP,VP,,
496,constituent_added,has said he has never seen anyone work so hard for the nation as Prime Minister Modi,VP,S,,
496,constituent_added,Anil has said he has never seen anyone work so hard for the nation as Prime Minister Modi .,S,ROOT,,
496,constituent_added,Anil has said he has never seen anyone work so hard for the nation as Prime Minister Modi .,ROOT,,,
496,constituent_removed,Never,ADVP,SINV,,
496,constituent_removed,anyone,NP,S,,
496,constituent_removed,so hard,ADVP,ADVP,,
496,constituent_removed,for nation,PP,ADVP,,
496,constituent_removed,so hard for nation,ADVP,VP,,
496,constituent_removed,work so hard for nation,VP,S,,
496,constituent_removed,anyone work so hard for nation,S,VP,,
496,constituent_removed,seen anyone work so hard for nation,VP,SINV,,
496,constituent_removed,Anil,NP,NP,,
496,constituent_removed,PM Modi,NP,PP,,
496,constituent_removed,on PM Modi,PP,NP,,
496,constituent_removed,Anil on PM Modi,NP,SINV,,
496,constituent_removed,Never seen anyone work so hard for nation : Anil on PM Modi,SINV,ROOT,,
496,constituent_removed,Never seen anyone work so hard for nation : Anil on PM Modi,ROOT,,,
497,word_removed,'ve,VBP,VP,S,"['no', 'intention', 'to', 'join', 'politics', ':', 'Tamil', 'actor', 'Ajith', 'Kumar']"
497,word_removed,I,PRP,NP,S,
497,word_removed,:,:,NP,VP,"['no', 'intention', 'to', 'join', 'politics'], ['Tamil', 'actor', 'Ajith', 'Kumar']"
497,word_added,he,PRP,NP,S,
497,word_added,said,VBN,VP,VP,"['he', 'has', 'no', 'intention', 'to', 'join', 'politics']"
497,word_added,.,.,S,ROOT,"['Tamil', 'actor', 'Ajith', 'Kumar'], ['has', 'said', 'he', 'has', 'no', 'intention', 'to', 'join', 'politics']"
497,word_added,has,VBZ,VP,S,"['said', 'he', 'has', 'no', 'intention', 'to', 'join', 'politics']"
497,constituent_added,Tamil actor,NML,NP,,
497,constituent_added,Tamil actor Ajith Kumar,NP,S,,
497,constituent_added,politics,NP,VP,,
497,constituent_added,join politics,VP,VP,,
497,constituent_added,to join politics,VP,S,,
497,constituent_added,to join politics,S,NP,,
497,constituent_added,no intention to join politics,NP,VP,,
497,constituent_added,has no intention to join politics,VP,S,,
497,constituent_added,he has no intention to join politics,S,SBAR,,
497,constituent_added,he has no intention to join politics,SBAR,VP,,
497,constituent_added,said he has no intention to join politics,VP,VP,,
497,constituent_added,has said he has no intention to join politics,VP,S,,
497,constituent_added,Tamil actor Ajith Kumar has said he has no intention to join politics .,S,ROOT,,
497,constituent_added,Tamil actor Ajith Kumar has said he has no intention to join politics .,ROOT,,,
497,constituent_removed,I,NP,S,,
497,constituent_removed,join politics,VP,VP,,
497,constituent_removed,to join politics,VP,S,,
497,constituent_removed,to join politics,S,NP,,
497,constituent_removed,no intention to join politics,NP,NP,,
497,constituent_removed,Tamil actor,NML,NP,,
497,constituent_removed,Tamil actor Ajith Kumar,NP,NP,,
497,constituent_removed,no intention to join politics : Tamil actor Ajith Kumar,NP,VP,,
497,constituent_removed,'ve no intention to join politics : Tamil actor Ajith Kumar,VP,S,,
497,constituent_removed,I 've no intention to join politics : Tamil actor Ajith Kumar,S,ROOT,,
497,constituent_removed,I 've no intention to join politics : Tamil actor Ajith Kumar,ROOT,,,
498,word_removed,Got,VBD,VP,S,"['many', 'films'], ['because', 'of', ""'"", 'serial', 'kisser', ""'"", 'tag', ':', 'Emraan', 'Hashmi']"
498,word_removed,:,:,NP,PP,"['serial', 'kisser', ""'"", 'tag'], ['Emraan', 'Hashmi']"
498,word_added,got,VBD,VP,S,"['many', 'films'], ['because', 'of', 'the', ""'"", 'serial', 'kisser', ""'"", 'tag']"
498,word_added,the,DT,NP,PP,"[""'""], ['serial', 'kisser'], [""'""], ['tag']"
498,word_added,said,VBN,VP,VP,"['he', 'got', 'many', 'films', 'because', 'of', 'the', ""'"", 'serial', 'kisser', ""'"", 'tag']"
498,word_added,.,.,S,ROOT,"['Emraan', 'Hashmi'], ['has', 'said', 'he', 'got', 'many', 'films', 'because', 'of', 'the', ""'"", 'serial', 'kisser', ""'"", 'tag']"
498,word_added,has,VBZ,VP,S,"['said', 'he', 'got', 'many', 'films', 'because', 'of', 'the', ""'"", 'serial', 'kisser', ""'"", 'tag']"
498,word_added,he,PRP,NP,S,
498,constituent_added,Emraan Hashmi,NP,S,,
498,constituent_added,he,NP,S,,
498,constituent_added,many films,NP,VP,,
498,constituent_added,serial kisser,NML,NP,,
498,constituent_added,the ' serial kisser ' tag,NP,PP,,
498,constituent_added,because of the ' serial kisser ' tag,PP,VP,,
498,constituent_added,got many films because of the ' serial kisser ' tag,VP,S,,
498,constituent_added,he got many films because of the ' serial kisser ' tag,S,SBAR,,
498,constituent_added,he got many films because of the ' serial kisser ' tag,SBAR,VP,,
498,constituent_added,said he got many films because of the ' serial kisser ' tag,VP,VP,,
498,constituent_added,has said he got many films because of the ' serial kisser ' tag,VP,S,,
498,constituent_added,Emraan Hashmi has said he got many films because of the ' serial kisser ' tag .,S,ROOT,,
498,constituent_added,Emraan Hashmi has said he got many films because of the ' serial kisser ' tag .,ROOT,,,
498,constituent_removed,many films,NP,VP,,
498,constituent_removed,serial kisser ' tag,NP,NP,,
498,constituent_removed,Emraan Hashmi,NP,NP,,
498,constituent_removed,serial kisser ' tag : Emraan Hashmi,NP,PP,,
498,constituent_removed,because of ' serial kisser ' tag : Emraan Hashmi,PP,VP,,
498,constituent_removed,Got many films because of ' serial kisser ' tag : Emraan Hashmi,VP,S,,
498,constituent_removed,Got many films because of ' serial kisser ' tag : Emraan Hashmi,S,ROOT,,
498,constituent_removed,Got many films because of ' serial kisser ' tag : Emraan Hashmi,ROOT,,,
499,word_removed,skips,VBZ,VP,S,"['surgery'], ['to', 'promote', ""'"", 'Deadpool', '2', ""'"", 'in', 'China']"
499,word_added,skipped,VBN,VP,VP,"['surgery'], ['to', 'promote', ""'"", 'Deadpool', '2', ""'"", 'in', 'China']"
499,word_added,.,.,S,ROOT,"['Ryan', 'Reynolds'], ['has', 'skipped', 'surgery', 'to', 'promote', ""'"", 'Deadpool', '2', ""'"", 'in', 'China']"
499,word_added,has,VBZ,VP,S,"['skipped', 'surgery', 'to', 'promote', ""'"", 'Deadpool', '2', ""'"", 'in', 'China']"
499,constituent_added,surgery,NP,VP,,
499,constituent_added,' Deadpool 2 ',NP,NP,,
499,constituent_added,China,NP,PP,,
499,constituent_added,in China,PP,NP,,
499,constituent_added,' Deadpool 2 ' in China,NP,VP,,
499,constituent_added,promote ' Deadpool 2 ' in China,VP,VP,,
499,constituent_added,to promote ' Deadpool 2 ' in China,VP,S,,
499,constituent_added,to promote ' Deadpool 2 ' in China,S,VP,,
499,constituent_added,skipped surgery to promote ' Deadpool 2 ' in China,VP,VP,,
499,constituent_added,has skipped surgery to promote ' Deadpool 2 ' in China,VP,S,,
499,constituent_added,Ryan Reynolds has skipped surgery to promote ' Deadpool 2 ' in China .,S,ROOT,,
499,constituent_added,Ryan Reynolds has skipped surgery to promote ' Deadpool 2 ' in China .,ROOT,,,
499,constituent_removed,surgery,NP,VP,,
499,constituent_removed,' Deadpool 2 ',NP,NP,,
499,constituent_removed,China,NP,PP,,
499,constituent_removed,in China,PP,NP,,
499,constituent_removed,' Deadpool 2 ' in China,NP,VP,,
499,constituent_removed,promote ' Deadpool 2 ' in China,VP,VP,,
499,constituent_removed,to promote ' Deadpool 2 ' in China,VP,S,,
499,constituent_removed,to promote ' Deadpool 2 ' in China,S,VP,,
499,constituent_removed,skips surgery to promote ' Deadpool 2 ' in China,VP,S,,
499,constituent_removed,Ryan Reynolds skips surgery to promote ' Deadpool 2 ' in China,S,ROOT,,
499,constituent_removed,Ryan Reynolds skips surgery to promote ' Deadpool 2 ' in China,ROOT,,,
500,word_removed,to,TO,VP,S,"['reveal', 'political', 'ad', '-', 'spend', 'for', '2019', 'Lok', 'Sabha', 'polls']"
500,word_added,the,DT,NP,PP,"['2019'], ['Lok', 'Sabha'], ['polls']"
500,word_added,will,MD,VP,S,"['reveal', 'political', 'ad', '-', 'spend', 'for', 'the', '2019', 'Lok', 'Sabha', 'polls']"
500,word_added,.,.,S,ROOT,"['Google'], ['will', 'reveal', 'political', 'ad', '-', 'spend', 'for', 'the', '2019', 'Lok', 'Sabha', 'polls']"
500,constituent_added,Lok Sabha,NML,NP,,
500,constituent_added,the 2019 Lok Sabha polls,NP,PP,,
500,constituent_added,for the 2019 Lok Sabha polls,PP,NP,,
500,constituent_added,political ad - spend for the 2019 Lok Sabha polls,NP,VP,,
500,constituent_added,reveal political ad - spend for the 2019 Lok Sabha polls,VP,VP,,
500,constituent_added,will reveal political ad - spend for the 2019 Lok Sabha polls,VP,S,,
500,constituent_added,Google will reveal political ad - spend for the 2019 Lok Sabha polls .,S,ROOT,,
500,constituent_added,Google will reveal political ad - spend for the 2019 Lok Sabha polls .,ROOT,,,
500,constituent_removed,Lok Sabha,NML,NP,,
500,constituent_removed,2019 Lok Sabha polls,NP,PP,,
500,constituent_removed,for 2019 Lok Sabha polls,PP,NP,,
500,constituent_removed,political ad - spend for 2019 Lok Sabha polls,NP,VP,,
500,constituent_removed,reveal political ad - spend for 2019 Lok Sabha polls,VP,VP,,
500,constituent_removed,to reveal political ad - spend for 2019 Lok Sabha polls,VP,S,,
500,constituent_removed,Google to reveal political ad - spend for 2019 Lok Sabha polls,S,ROOT,,
500,constituent_removed,Google to reveal political ad - spend for 2019 Lok Sabha polls,ROOT,,,
501,word_removed,cr,NN,NP,VP,"['Google'], ['₹', '400']"
501,word_removed,fines,VBZ,VP,S,"['Google', '₹', '400', 'cr'], ['over', 'data', 'transparency']"
501,word_added,.,.,S,ROOT,"['A', 'French', 'watchdog'], ['has', 'fined', 'Google', '₹', '400', 'crore', 'over', 'data', 'transparency']"
501,word_added,fined,VBN,VP,VP,"['Google', '₹', '400', 'crore'], ['over', 'data', 'transparency']"
501,word_added,has,VBZ,VP,S,"['fined', 'Google', '₹', '400', 'crore', 'over', 'data', 'transparency']"
501,word_added,crore,NN,NP,VP,"['Google'], ['₹', '400']"
501,word_added,A,DT,NP,S,"['French'], ['watchdog']"
501,constituent_added,A French watchdog,NP,S,,
501,constituent_added,₹ 400,QP,NP,,
501,constituent_added,Google ₹ 400 crore,NP,VP,,
501,constituent_added,data transparency,NP,PP,,
501,constituent_added,over data transparency,PP,VP,,
501,constituent_added,fined Google ₹ 400 crore over data transparency,VP,VP,,
501,constituent_added,has fined Google ₹ 400 crore over data transparency,VP,S,,
501,constituent_added,A French watchdog has fined Google ₹ 400 crore over data transparency .,S,ROOT,,
501,constituent_added,A French watchdog has fined Google ₹ 400 crore over data transparency .,ROOT,,,
501,constituent_removed,French watchdog,NP,S,,
501,constituent_removed,₹ 400,QP,NP,,
501,constituent_removed,Google ₹ 400 cr,NP,VP,,
501,constituent_removed,data transparency,NP,PP,,
501,constituent_removed,over data transparency,PP,VP,,
501,constituent_removed,fines Google ₹ 400 cr over data transparency,VP,S,,
501,constituent_removed,French watchdog fines Google ₹ 400 cr over data transparency,S,ROOT,,
501,constituent_removed,French watchdog fines Google ₹ 400 cr over data transparency,ROOT,,,
502,word_removed,Baby,NN,NML,NML,['products']
502,word_removed,raises,VBZ,VP,S,"['$', '150', 'mn'], ['from', 'SoftBank']"
502,word_removed,mn,NNS,NP,VP,"['$'], ['150']"
502,word_added,raised,VBN,VP,VP,"['$', '150', 'million'], ['from', 'SoftBank']"
502,word_added,The,DT,NP,NP,"['baby', 'products', 'startup']"
502,word_added,.,.,S,ROOT,"['The', 'baby', 'products', 'startup', 'FirstCry'], ['has', 'raised', '$', '150', 'million', 'from', 'SoftBank']"
502,word_added,baby,NN,NML,NML,['products']
502,word_added,has,VBZ,VP,S,"['raised', '$', '150', 'million', 'from', 'SoftBank']"
502,word_added,million,CD,QP,NP,"['$'], ['150']"
502,constituent_added,baby products,NML,NML,,
502,constituent_added,baby products startup,NML,NP,,
502,constituent_added,FirstCry,NP,NP,,
502,constituent_added,The baby products startup FirstCry,NP,S,,
502,constituent_added,$ 150 million,QP,NP,,
502,constituent_added,$ 150 million,NP,VP,,
502,constituent_added,SoftBank,NP,PP,,
502,constituent_added,from SoftBank,PP,VP,,
502,constituent_added,raised $ 150 million from SoftBank,VP,VP,,
502,constituent_added,has raised $ 150 million from SoftBank,VP,S,,
502,constituent_added,The baby products startup FirstCry has raised $ 150 million from SoftBank .,S,ROOT,,
